Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,ChangePct,ChangeAmt,Turnover,Code
2025-02-20,2371,336.25,336.99,341.13,333.58,64884,2957554465.68,2.24,-0.22,-0.74,1.22,2371
2025-02-21,2371,336.25,343.67,349.83,334.78,82757,3863434071.72,4.47,1.98,6.68,1.55,2371
2025-02-24,2371,343.66,345.88,350.33,339.96,69576,3252629951.25,3.02,0.64,2.21,1.3,2371
2025-02-25,2371,340.73,337.01,343.87,332.03,79481,3627728000.08,3.42,-2.56,-8.87,1.49,2371
2025-02-26,2371,339.96,343.07,347.09,334.03,59870,2765124167.29,3.88,1.8,6.06,1.12,2371
2025-02-27,2371,342.18,340.27,344.03,335.51,44080,2024992091.89,2.48,-0.82,-2.8,0.83,2371
2025-02-28,2371,339.87,330.53,342.6,327.27,72593,3288962271.28,4.51,-2.86,-9.74,1.36,2371
2025-03-03,2371,329.83,321.68,330.39,319.59,51739,2266926733.62,3.27,-2.68,-8.85,0.97,2371
2025-03-04,2371,319.21,318.11,321.44,314.03,54264,2334992141.89,2.3,-1.11,-3.57,1.02,2371
2025-03-05,2371,318.17,319.5,325.38,317.77,41217,1789846467.26,2.39,0.44,1.39,0.77,2371
2025-03-06,2371,329.5,341.72,351.53,329.5,102452,4746793163.18,6.9,6.95,22.22,1.92,2371
2025-03-07,2371,337.62,343.66,347.87,337.57,58516,2719685644.04,3.01,0.57,1.94,1.1,2371
2025-03-10,2371,341.81,336.96,346.45,335.09,41879,1917371432.28,3.31,-1.95,-6.7,0.79,2371
2025-03-11,2371,337.74,328.3,342.64,325.39,61763,2773136966.5,5.12,-2.57,-8.66,1.16,2371
2025-03-12,2371,328.3,327.21,330.7,323.2,44665,1977641428.37,2.28,-0.33,-1.09,0.84,2371
2025-03-13,2371,326.11,319.98,328.01,317.43,42567,1852518917.17,3.23,-2.21,-7.23,0.8,2371
2025-03-14,2371,319.98,324.48,328.43,318.62,46200,2031166204.52,3.07,1.41,4.5,0.87,2371
2025-03-17,2371,328.43,322.1,328.47,321.53,33396,1463735138.67,2.14,-0.73,-2.38,0.63,2371
2025-03-18,2371,324.4,324.16,327.88,322.39,30221,1330157166.66,1.7,0.64,2.06,0.57,2371
2025-03-19,2371,322.18,321.41,323.83,319.41,25318,1098560866.59,1.36,-0.85,-2.75,0.47,2371
2025-03-20,2371,320.69,316.96,320.69,316.25,30939,1328213853.87,1.38,-1.38,-4.45,0.58,2371
2025-03-21,2371,317.36,309.44,318.96,305.99,54038,2272787141.14,4.09,-2.37,-7.52,1.01,2371
2025-03-24,2371,309.44,317.29,320.58,308.94,54834,2343871760.2,3.76,2.54,7.85,1.03,2371
2025-03-25,2371,318.1,316.9,318.47,315.07,24790,1062845468.38,1.07,-0.12,-0.39,0.46,2371
2025-03-26,2371,315.15,315.99,320.55,314.9,26092,1122208723.44,1.78,-0.29,-0.91,0.49,2371
2025-03-27,2371,315.14,318.03,321.84,313.44,32373,1393854576.7,2.66,0.65,2.04,0.61,2371
2025-03-28,2371,318.1,307.29,318.92,304.4,71392,2982515034.46,4.57,-3.38,-10.74,1.34,2371
2025-03-31,2371,304.4,307.36,309.55,303.72,50045,2076430545.85,1.9,0.02,0.07,0.94,2371
2025-04-01,2371,308.1,317.14,317.48,306.63,63067,2677514765.26,3.53,3.18,9.78,1.18,2371
2025-04-02,2371,316.98,317.14,317.59,310.77,37539,1604366292.26,2.15,0.0,0.0,0.7,2371
2025-04-03,2371,314.1,325.13,331.44,313.9,65388,2884780849.59,5.53,2.52,7.99,1.23,2371
2025-04-07,2371,321.43,319.81,333.66,309.87,127317,5552454855.12,7.32,-1.64,-5.32,2.39,2371
2025-04-08,2371,323.66,318.48,327.21,312.55,94012,4047186368.85,4.58,-0.42,-1.33,1.76,2371
2025-04-09,2371,315.08,339.96,345.07,313.35,121063,5489100592.62,9.96,6.74,21.48,2.27,2371
2025-04-10,2371,339.96,333.67,343.3,332.55,71464,3263565320.88,3.16,-1.85,-6.29,1.34,2371
2025-04-11,2371,332.55,338.1,346.87,329.75,72367,3311139274.18,5.13,1.33,4.43,1.36,2371
2025-04-14,2371,342.07,338.1,342.07,333.89,42860,1955273452.82,2.42,0.0,0.0,0.8,2371
2025-04-15,2371,334.99,334.03,336.25,329.83,41436,1861572037.6,1.9,-1.2,-4.07,0.78,2371
2025-04-16,2371,332.18,345.87,346.59,332.18,66436,3060748470.79,4.31,3.54,11.84,1.24,2371
2025-04-17,2371,343.51,342.42,345.07,341.14,33621,1561417379.67,1.14,-1.0,-3.45,0.63,2371
2025-04-18,2371,340.73,335.16,342.41,331.07,38832,1758929754.8,3.31,-2.12,-7.26,0.73,2371
2025-04-21,2371,333.84,337.27,338.39,332.95,24804,1128627970.37,1.62,0.63,2.11,0.46,2371
2025-04-22,2371,335.14,341.33,348.55,334.16,42900,1987282082.65,4.27,1.2,4.06,0.8,2371
2025-04-23,2371,340.7,336.84,341.33,332.92,42027,1914315897.88,2.46,-1.32,-4.49,0.79,2371
2025-04-24,2371,336.25,337.13,338.33,334.03,23715,1080028180.61,1.28,0.09,0.29,0.44,2371
2025-04-25,2371,335.51,334.98,337.64,330.7,33475,1513202565.63,2.06,-0.64,-2.15,0.63,2371
2025-04-28,2371,335.73,335.82,340.4,334.99,40484,1851219215.78,1.62,0.25,0.84,0.76,2371
2025-04-29,2371,335.51,335.82,336.26,331.45,22153,1002328856.82,1.43,0.0,0.0,0.42,2371
2025-04-30,2371,334.77,333.26,335.44,328.78,41152,1848826983.18,1.98,-0.76,-2.56,0.77,2371
2025-05-06,2371,335.96,338.16,339.93,333.26,40548,1848724493.42,2.0,1.47,4.9,0.76,2371
2025-05-07,2371,341.44,331.29,342.18,331.07,49366,2228681736.39,3.29,-2.03,-6.87,0.92,2371
2025-05-08,2371,330.8,331.73,332.77,328.76,28274,1266491132.75,1.21,0.13,0.44,0.53,2371
2025-05-09,2371,329.59,325.77,329.59,324.92,39087,1727617781.15,1.41,-1.8,-5.96,0.73,2371
2025-05-12,2371,327.3,322.68,327.91,321.44,39724,1735382322.67,1.99,-0.95,-3.09,0.74,2371
2025-05-13,2371,324.4,321.44,326.08,321.44,28921,1264245071.65,1.44,-0.38,-1.24,0.54,2371
2025-05-14,2371,321.52,322.87,324.77,320.09,34038,1483392395.97,1.46,0.44,1.43,0.64,2371
2025-05-15,2371,322.77,316.92,322.77,316.46,28998,1252632288.71,1.95,-1.84,-5.95,0.54,2371
2025-05-16,2371,316.62,316.7,320.47,315.52,25061,1078553036.11,1.56,-0.07,-0.22,0.47,2371
2025-05-19,2371,316.73,321.44,322.41,314.93,39062,1688846556.18,2.36,1.5,4.74,0.73,2371
2025-05-20,2371,321.44,320.44,323.64,319.04,29411,1277456328.62,1.43,-0.31,-1.0,0.55,2371
2025-05-21,2371,319.07,315.51,319.63,314.96,36569,1567320809.2,1.46,-1.54,-4.93,0.69,2371
2025-05-22,2371,316.62,312.44,317.73,312.36,30925,1317007935.81,1.7,-0.97,-3.07,0.58,2371
2025-05-23,2371,312.44,313.93,316.47,311.81,36468,1549954981.5,1.49,0.48,1.49,0.68,2371
2025-05-26,2371,315.43,318.9,323.59,315.05,55730,2412910284.2,2.72,1.58,4.97,1.04,2371
2025-05-27,2371,318.81,317.14,320.44,316.47,25616,1103526828.1,1.24,-0.55,-1.76,0.48,2371
2025-05-28,2371,316.27,308.36,317.7,308.19,41818,1756690970.35,3.0,-2.77,-8.78,0.78,2371
2025-05-29,2371,310.3,314.21,314.76,309.37,36117,1526569527.44,1.75,1.9,5.85,0.68,2371
2025-05-30,2371,313.27,309.26,314.61,309.26,24651,1040880326.1,1.7,-1.58,-4.95,0.46,2371
2025-06-03,2371,310.32,313.86,319.12,310.16,29125,1240448094.71,2.9,1.49,4.6,0.55,2371
2025-06-04,2371,313.86,314.27,316.18,312.93,19410,825830700.79,1.04,0.13,0.41,0.36,2371
2025-06-05,2371,315.36,317.46,318.47,313.72,27138,1160630921.22,1.51,1.02,3.19,0.51,2371
2025-06-06,2371,317.73,318.1,320.61,316.76,23016,992006161.77,1.21,0.2,0.64,0.43,2371
2025-06-09,2371,317.1,317.59,317.96,313.51,33880,1445523857.96,1.4,-0.16,-0.51,0.63,2371
2025-06-10,2371,315.51,308.1,315.67,308.1,41922,1761279943.95,2.38,-2.99,-9.49,0.79,2371
2025-06-11,2371,308.16,307.92,311.51,307.51,30159,1260461177.19,1.3,-0.06,-0.18,0.57,2371
2025-06-12,2371,306.62,298.64,306.99,296.99,69304,2810920170.19,3.25,-3.01,-9.28,1.3,2371
2025-06-13,2371,296.39,303.33,303.63,296.31,53425,2182250741.42,2.45,1.57,4.69,1.0,2371
2025-06-16,2371,299.99,304.69,306.19,299.64,26111,1075201883.54,2.16,0.45,1.36,0.49,2371
2025-06-17,2371,304.96,307.29,309.35,304.37,31175,1298876229.67,1.63,0.85,2.6,0.58,2371
2025-06-18,2371,307.29,307.35,309.79,305.31,25575,1066189264.58,1.46,0.02,0.06,0.48,2371
2025-06-19,2371,306.51,312.96,319.34,305.24,59119,2520451493.63,4.59,1.83,5.61,1.11,2371
2025-06-20,2371,310.76,315.34,316.25,310.7,33661,1434980333.65,1.77,0.76,2.38,0.63,2371
2025-06-23,2371,316.24,324.08,327.15,315.34,61008,2666860346.79,3.75,2.77,8.74,1.14,2371
2025-06-24,2371,322.91,322.04,325.56,318.01,39203,1702610375.45,2.33,-0.63,-2.04,0.73,2371
2025-06-25,2371,322.05,326.31,326.84,320.59,42262,1852281731.21,1.94,1.33,4.27,0.79,2371
2025-06-26,2371,326.62,323.59,328.01,323.23,32098,1413259992.55,1.46,-0.83,-2.72,0.6,2371
2025-06-27,2371,323.67,321.07,325.0,320.28,39506,1724044618.46,1.46,-0.78,-2.52,0.74,2371
2025-06-30,2371,320.67,326.78,331.44,319.96,53765,2386027918.0,3.58,1.78,5.71,1.01,2371
2025-07-01,2371,327.07,327.59,329.59,325.22,25935,1151139696.82,1.34,0.25,0.81,0.49,2371
2025-07-02,2371,328.7,323.01,328.84,321.68,29662,1300351171.32,2.19,-1.4,-4.58,0.56,2371
2025-07-03,2371,325.6,328.17,328.99,320.22,40671,1325363604.35,2.72,1.6,5.16,0.56,2371
2025-07-04,2371,326.99,335.15,341.51,326.01,72858,2435754119.33,4.72,2.13,6.98,1.01,2371
2025-07-07,2371,337.3,332.68,337.98,331.8,37393,1251226364.45,1.84,-0.74,-2.47,0.52,2371
2025-07-08,2371,334.1,333.97,334.83,330.02,38761,1290041124.29,1.45,0.39,1.29,0.54,2371
2025-07-09,2371,333.0,331.15,340.5,331.0,43890,1467527245.99,2.84,-0.84,-2.82,0.61,2371
2025-07-10,2371,330.99,329.83,332.0,324.0,45895,1503491144.08,2.42,-0.4,-1.32,0.64,2371
2025-07-11,2371,330.0,330.83,332.26,327.6,37334,1233345451.03,1.41,0.3,1.0,0.52,2371
2025-07-14,2371,330.0,324.19,330.45,323.8,38761,1262181589.28,2.01,-2.01,-6.64,0.54,2371
2025-07-15,2371,324.02,323.32,327.27,322.04,41226,1336035967.3,1.61,-0.27,-0.87,0.57,2371
2025-07-16,2371,322.5,320.86,325.36,320.6,35954,1158400392.71,1.47,-0.76,-2.46,0.5,2371
2025-07-17,2371,320.0,318.6,321.0,314.33,62914,1994848540.52,2.08,-0.7,-2.26,0.87,2371
2025-07-18,2371,320.0,325.19,330.33,320.0,81166,2640128073.84,3.24,2.07,6.59,1.13,2371
2025-07-21,2371,324.8,320.05,324.8,318.0,59914,1916211403.6,2.09,-1.58,-5.14,0.83,2371
2025-07-22,2371,318.71,322.14,322.29,315.5,71052,2264875031.98,2.12,0.65,2.09,0.99,2371
2025-07-23,2371,322.37,331.5,334.55,319.8,119131,3925520265.78,4.58,2.91,9.36,1.65,2371
2025-07-24,2371,331.44,338.65,339.08,330.5,72086,2427450272.15,2.59,2.16,7.15,1.0,2371
2025-07-25,2371,338.0,341.96,341.96,333.6,62367,2104629927.47,2.47,0.98,3.31,0.86,2371
2025-07-28,2371,341.96,343.65,344.36,337.18,55965,1915727512.71,2.1,0.49,1.69,0.78,2371
2025-07-29,2371,341.96,344.79,345.36,335.0,73160,2504453915.78,3.01,0.33,1.14,1.01,2371
2025-07-30,2371,343.99,349.2,355.6,342.16,85627,2995457526.6,3.9,1.28,4.41,1.19,2371
2025-07-31,2371,349.19,335.2,350.0,334.16,93438,3174856343.31,4.54,-4.01,-14.0,1.3,2371
2025-08-01,2371,334.0,329.8,335.88,327.2,55444,1834605664.13,2.59,-1.61,-5.4,0.77,2371
2025-08-04,2371,328.11,328.26,331.88,325.81,46332,1520892066.12,1.84,-0.47,-1.54,0.64,2371
2025-08-05,2371,329.24,328.5,331.7,325.5,49295,1620486784.74,1.89,0.07,0.24,0.68,2371
2025-08-06,2371,328.85,331.58,332.0,326.3,49329,1622348260.18,1.74,0.94,3.08,0.68,2371
2025-08-07,2371,333.0,332.87,335.92,329.18,57116,1901302494.43,2.03,0.39,1.29,0.79,2371
2025-08-08,2371,332.0,329.09,333.95,328.75,36308,1200523376.81,1.56,-1.14,-3.78,0.5,2371
2025-08-11,2371,328.0,326.7,329.44,326.0,47224,1546101254.38,1.05,-0.73,-2.39,0.65,2371
2025-08-12,2371,327.0,332.25,334.41,325.99,70732,2340166574.88,2.58,1.7,5.55,0.98,2371
2025-08-13,2371,333.18,331.31,334.16,329.16,58260,1929394333.71,1.5,-0.28,-0.94,0.81,2371
2025-08-14,2371,332.36,341.66,349.5,332.36,128315,4399512083.29,5.17,3.12,10.35,1.78,2371
2025-08-15,2371,341.0,342.03,343.69,334.89,74410,2527229220.79,2.58,0.11,0.37,1.03,2371
2025-08-18,2371,343.67,347.22,349.5,339.39,87379,3016123968.75,2.96,1.52,5.19,1.21,2371
2025-08-19,2371,346.9,339.96,346.9,339.7,67810,2321505357.19,2.07,-2.09,-7.26,0.94,2371
2025-08-20,2371,337.72,350.49,351.86,335.16,93680,3217084493.76,4.91,3.1,10.53,1.3,2371
2025-08-21,2371,350.49,360.98,368.0,348.5,158872,5722309188.43,5.56,2.99,10.49,2.2,2371
