日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-12-23,002475,41.08,40.26,41.63,40.1,569719,2328081978.29,3.72,-2.0,-0.82,0.79
2024-12-24,002475,40.36,41.2,41.25,40.05,595175,2443465108.14,2.98,2.33,0.94,0.82
2024-12-25,002475,41.2,40.87,41.78,40.72,468934,1944421155.38,2.57,-0.8,-0.33,0.65
2024-12-26,002475,40.76,42.12,42.18,40.43,905243,3803538746.62,4.28,3.06,1.25,1.25
2024-12-27,002475,42.08,41.15,42.09,41.03,826370,3444499183.59,2.52,-2.3,-0.97,1.14
2024-12-30,002475,41.15,41.45,41.9,40.95,585295,2441348731.62,2.31,0.73,0.3,0.81
2024-12-31,002475,41.9,40.56,41.9,40.25,640873,2629811163.93,3.98,-2.15,-0.89,0.89
2025-01-02,002475,40.39,39.01,40.56,38.63,691999,2745078821.72,4.76,-3.82,-1.55,0.96
2025-01-03,002475,39.01,39.03,40.18,38.48,758414,2999349150.77,4.36,0.05,0.02,1.05
2025-01-06,002475,39.04,38.79,39.79,38.52,477535,1872510845.57,3.25,-0.61,-0.24,0.66
2025-01-07,002475,38.99,40.26,40.82,38.9,859222,3474460649.82,4.95,3.79,1.47,1.19
2025-01-08,002475,39.94,38.95,40.0,38.65,793783,3121740431.49,3.35,-3.25,-1.31,1.1
2025-01-09,002475,38.89,38.81,39.29,38.46,513048,2006498054.88,2.13,-0.36,-0.14,0.71
2025-01-10,002475,38.7,37.96,38.81,37.6,698491,2667795341.99,3.12,-2.19,-0.85,0.97
2025-01-13,002475,37.5,37.66,38.5,37.41,414231,1578515754.65,2.87,-0.79,-0.3,0.57
2025-01-14,002475,37.94,39.41,39.42,37.2,840034,3247577927.86,5.89,4.65,1.75,1.16
2025-01-15,002475,38.95,38.87,39.26,38.34,540128,2106706097.42,2.33,-1.37,-0.54,0.75
2025-01-16,002475,39.27,39.02,39.54,38.6,426706,1674538754.24,2.42,0.39,0.15,0.59
2025-01-17,002475,38.54,38.96,39.51,38.43,434593,1703744563.3,2.77,-0.15,-0.06,0.6
2025-01-20,002475,39.66,40.59,40.97,39.65,898748,3663689664.2,3.39,4.18,1.63,1.24
2025-01-21,002475,40.72,41.69,42.38,40.63,849346,3536767857.13,4.31,2.71,1.1,1.18
2025-01-22,002475,41.3,39.89,41.69,39.5,1193905,4822425427.23,5.25,-4.32,-1.8,1.65
2025-01-23,002475,40.5,39.42,40.56,39.38,698160,2799986340.71,2.96,-1.18,-0.47,0.97
2025-01-24,002475,39.48,40.77,41.08,39.48,886929,3603808742.44,4.06,3.42,1.35,1.23
2025-01-27,002475,40.55,39.99,41.02,39.9,473248,1915915319.09,2.75,-1.91,-0.78,0.66
2025-02-05,002475,40.5,40.22,41.16,39.71,715985,2915141628.99,3.63,0.58,0.23,0.99
2025-02-06,002475,39.6,41.38,41.43,39.58,876795,3600238475.18,4.6,2.88,1.16,1.21
2025-02-07,002475,41.38,42.4,43.0,41.3,1090346,4633013766.05,4.11,2.46,1.02,1.51
2025-02-10,002475,42.8,42.46,43.06,42.18,591800,2531358791.15,2.08,0.14,0.06,0.82
2025-02-11,002475,42.48,42.03,42.77,41.68,438637,1855163677.62,2.57,-1.01,-0.43,0.61
2025-02-12,002475,42.78,44.15,44.16,42.42,1080245,4727512281.39,4.14,5.04,2.12,1.5
2025-02-13,002475,44.16,43.21,44.24,43.1,662625,2900819047.44,2.58,-2.13,-0.94,0.92
2025-02-14,002475,43.2,43.33,43.79,43.0,424748,1849179113.89,1.83,0.28,0.12,0.59
2025-02-17,002475,43.6,42.57,43.77,42.22,722703,3102003919.89,3.58,-1.75,-0.76,1.0
2025-02-18,002475,42.51,41.89,42.98,41.73,568752,2425228793.81,2.94,-1.6,-0.68,0.79
2025-02-19,002475,41.91,42.55,42.67,41.78,581224,2462531718.15,2.12,1.58,0.66,0.81
2025-02-20,002475,42.4,43.75,44.13,42.33,835036,3660808373.65,4.23,2.82,1.2,1.16
2025-02-21,002475,43.76,44.78,45.18,43.57,987271,4402765056.88,3.68,2.35,1.03,1.37
2025-02-24,002475,44.78,44.7,45.94,44.15,634777,2867210759.06,4.0,-0.18,-0.08,0.88
2025-02-25,002475,44.0,45.98,46.8,43.79,911927,4187616242.26,6.73,2.86,1.28,1.26
2025-02-26,002475,45.84,44.75,45.98,44.48,670234,3031406283.72,3.26,-2.68,-1.23,0.93
2025-02-27,002475,44.81,44.38,45.0,43.88,550014,2453864638.46,2.5,-0.83,-0.37,0.76
2025-02-28,002475,44.12,42.95,44.25,42.8,535684,2339938726.64,3.27,-3.22,-1.43,0.74
2025-03-03,002475,43.78,42.11,43.78,41.7,532953,2274783984.82,4.84,-1.96,-0.84,0.74
2025-03-04,002475,41.73,41.65,42.02,41.27,466196,1951184570.39,1.78,-1.09,-0.46,0.65
2025-03-05,002475,41.77,41.71,42.29,41.24,491781,2061881286.47,2.52,0.14,0.06,0.68
2025-03-06,002475,41.95,42.17,42.75,41.95,655338,2784636588.88,1.92,1.1,0.46,0.91
2025-03-07,002475,42.21,41.33,42.38,41.12,665116,2786193023.25,2.99,-1.99,-0.84,0.92
2025-03-10,002475,41.1,40.88,41.44,40.37,721416,2947723361.75,2.59,-1.09,-0.45,1.0
2025-03-11,002475,40.3,40.07,40.45,39.5,799444,3205706430.84,2.32,-1.98,-0.81,1.11
2025-03-12,002475,40.03,40.35,40.76,39.36,837443,3374346259.74,3.49,0.7,0.28,1.16
2025-03-13,002475,40.4,40.17,40.66,40.04,540422,2188742249.63,1.54,-0.45,-0.18,0.75
2025-03-14,002475,40.0,40.8,41.04,39.81,859912,3515359694.45,3.06,1.57,0.63,1.19
2025-03-17,002475,41.1,40.47,41.17,40.33,589084,2400289271.37,2.06,-0.81,-0.33,0.81
2025-03-18,002475,40.51,40.66,40.79,40.18,598912,2440209990.19,1.51,0.47,0.19,0.83
2025-03-19,002475,40.42,40.53,40.68,39.8,584473,2363325242.05,2.16,-0.32,-0.13,0.81
2025-03-20,002475,40.66,40.22,40.67,40.12,376801,1530040598.45,1.36,-0.76,-0.31,0.52
2025-03-21,002475,40.45,39.66,40.99,39.4,644422,2592809766.74,3.95,-1.39,-0.56,0.89
2025-03-24,002475,39.74,40.86,41.14,39.68,903183,3693446598.22,3.68,3.03,1.2,1.25
2025-03-25,002475,40.81,40.58,41.0,40.26,416234,1695844788.6,1.81,-0.69,-0.28,0.58
2025-03-26,002475,40.58,40.56,40.87,40.45,303314,1238959999.3,1.03,-0.05,-0.02,0.42
2025-03-27,002475,40.48,40.58,40.9,40.13,292038,1191469511.62,1.9,0.05,0.02,0.4
2025-03-28,002475,40.6,41.01,41.3,40.32,497873,2045454662.91,2.41,1.06,0.43,0.69
2025-03-31,002475,40.8,40.69,41.19,40.21,412134,1684704253.95,2.39,-0.78,-0.32,0.57
2025-04-01,002475,40.69,40.24,40.95,40.21,380610,1546945685.06,1.82,-1.11,-0.45,0.53
2025-04-02,002475,40.22,39.15,40.5,38.5,1028381,4058599131.37,4.97,-2.71,-1.09,1.42
2025-04-03,002475,37.03,35.22,37.23,35.22,2233027,8003539895.77,5.13,-10.04,-3.93,3.09
2025-04-07,002475,31.68,31.68,31.68,31.68,454870,1450125560.0,0.0,-10.05,-3.54,0.63
2025-04-08,002475,28.99,28.8,29.8,28.49,2823765,8156305835.04,4.14,-9.09,-2.88,3.9
2025-04-09,002475,27.64,28.48,29.26,26.91,2635132,7469385701.48,8.16,-1.11,-0.32,3.64
2025-04-10,002475,31.35,30.53,31.35,30.15,2898769,9030336179.79,4.21,7.2,2.05,4.01
2025-04-11,002475,29.81,31.98,32.8,29.44,2762099,8623901339.61,11.01,4.75,1.45,3.82
2025-04-14,002475,33.71,32.0,34.23,31.29,3528631,11506239053.56,9.19,0.06,0.02,4.88
2025-04-15,002475,31.4,30.61,31.42,30.3,1966044,6077454172.09,3.5,-4.34,-1.39,2.72
2025-04-16,002475,29.86,29.39,29.97,29.05,1814178,5385566085.92,3.01,-3.99,-1.22,2.51
2025-04-17,002475,29.29,29.26,29.68,29.15,1003293,2967875216.99,1.8,-0.44,-0.13,1.39
2025-04-18,002475,29.26,29.75,29.85,29.26,992199,2961451143.82,2.02,1.67,0.49,1.37
2025-04-21,002475,29.79,30.67,30.79,29.57,1193436,3632231353.97,4.1,3.09,0.92,1.65
2025-04-22,002475,30.43,30.1,30.87,29.97,1031460,3139583730.13,2.93,-1.86,-0.57,1.43
2025-04-23,002475,31.7,31.33,31.98,30.76,2013354,6343222065.22,4.05,4.09,1.23,2.78
2025-04-24,002475,31.3,30.56,31.31,30.52,1075001,3333508537.83,2.52,-2.46,-0.77,1.49
2025-04-25,002475,30.8,31.41,31.8,30.8,1624304,5144752379.76,3.27,2.78,0.85,2.25
2025-04-28,002475,31.61,30.75,31.73,30.7,1009146,3151247228.28,3.28,-2.1,-0.66,1.39
2025-04-29,002475,30.6,30.33,30.75,30.19,887066,2716087534.99,1.82,-1.37,-0.42,1.23
2025-04-30,002475,30.39,30.65,30.9,30.19,1238443,3812272580.12,2.34,1.06,0.32,1.71
2025-05-06,002475,30.79,31.61,31.65,30.7,1376577,4326017981.21,3.1,3.13,0.96,1.9
2025-05-07,002475,32.25,31.32,32.96,31.02,1638627,5223223649.38,6.14,-0.92,-0.29,2.27
2025-05-08,002475,31.21,32.54,32.8,31.12,2102536,6843239366.34,5.36,3.9,1.22,2.91
2025-05-09,002475,32.31,31.88,32.32,31.5,1312280,4206692095.3,2.52,-2.03,-0.66,1.81
2025-05-12,002475,33.15,33.92,34.27,32.68,2752466,9200878068.51,4.99,6.4,2.04,3.8
2025-05-13,002475,35.29,33.6,35.29,33.43,2869196,9870473583.6,5.48,-0.94,-0.32,3.97
2025-05-14,002475,33.45,33.32,33.74,32.83,1822080,6094580543.44,2.71,-0.83,-0.28,2.52
2025-05-15,002475,33.35,32.46,33.35,32.42,1194601,3927343841.88,2.79,-2.58,-0.86,1.65
2025-05-16,002475,32.3,32.3,32.58,32.21,839028,2734254057.53,1.14,-0.49,-0.16,1.16
2025-05-19,002475,32.19,32.03,32.19,31.5,1032061,3296746779.88,2.14,-0.84,-0.27,1.43
2025-05-20,002475,31.88,32.4,32.45,31.66,952181,3077663929.27,2.47,1.16,0.37,1.32
2025-05-21,002475,32.2,31.92,32.22,31.86,959794,3086281303.02,1.11,-1.48,-0.48,1.33
2025-05-22,002475,31.65,31.57,31.87,31.54,678683,2161876192.18,1.03,-1.1,-0.35,0.94
2025-05-23,002475,31.5,31.1,31.83,31.1,940135,2970257973.64,2.31,-1.49,-0.47,1.3
2025-05-26,002475,30.3,31.04,31.08,30.18,1102679,3404917098.24,2.89,-0.19,-0.06,1.52
2025-05-27,002475,30.83,30.32,30.91,30.23,987978,3027491578.42,2.19,-2.32,-0.72,1.37
2025-05-28,002475,30.51,30.19,30.69,30.11,662413,2024475646.31,1.91,-0.43,-0.13,0.92
2025-05-29,002475,30.81,31.21,31.32,30.81,1487913,4661225819.31,1.69,3.38,1.02,2.06
2025-05-30,002475,30.69,30.2,30.69,30.15,1108521,3382102389.27,1.73,-3.24,-1.01,1.53
2025-06-03,002475,29.99,30.12,30.26,29.92,589993,1789426646.35,1.13,-0.26,-0.08,0.82
2025-06-04,002475,30.18,30.6,30.78,30.1,839239,2579308768.48,2.26,1.59,0.48,1.16
2025-06-05,002475,30.65,31.43,31.66,30.63,1420893,4455372111.18,3.37,2.71,0.83,1.96
2025-06-06,002475,31.21,31.12,31.35,30.97,853423,2672851414.58,1.21,-0.99,-0.31,1.18
2025-06-09,002475,31.5,31.73,31.88,31.33,960082,3058275405.5,1.77,1.96,0.61,1.33
2025-06-10,002475,31.59,31.58,32.0,31.15,1198222,3810618393.43,2.68,-0.47,-0.15,1.66
2025-06-11,002475,31.7,31.77,32.34,31.6,989540,3179019576.67,2.34,0.6,0.19,1.37
2025-06-12,002475,31.45,31.64,31.96,31.35,718273,2291824377.74,1.92,-0.41,-0.13,0.99
2025-06-13,002475,31.4,31.05,31.78,31.0,800575,2517333047.28,2.47,-1.86,-0.59,1.11
2025-06-16,002475,30.85,31.71,31.85,30.82,960958,3052267760.95,3.32,2.13,0.66,1.33
2025-06-17,002475,31.71,32.47,32.6,31.63,1536131,4998428887.19,3.06,2.4,0.76,2.12
2025-06-18,002475,32.21,32.74,32.85,32.2,1183175,3886671307.52,2.0,0.83,0.27,1.64
2025-06-19,002475,32.76,32.52,33.14,32.42,1061692,3497212069.68,2.2,-0.67,-0.22,1.47
2025-06-20,002475,32.45,33.01,33.29,32.39,1191427,3949672870.01,2.77,1.51,0.49,1.65
2025-06-23,002475,32.79,32.99,33.57,32.68,936487,3121733431.64,2.7,-0.06,-0.02,1.29
2025-06-24,002475,33.1,33.03,33.36,32.81,1005406,3337390355.26,1.67,0.12,0.04,1.39
2025-06-25,002475,33.06,33.04,33.08,32.57,1049008,3460741467.5,1.54,0.03,0.01,1.45
2025-06-26,002475,33.04,32.77,33.35,32.75,837725,2786154335.06,1.82,-0.82,-0.27,1.16
2025-06-27,002475,32.78,33.67,33.9,32.49,1549364,5218421988.98,4.3,2.75,0.9,2.14
2025-06-30,002475,33.75,34.49,34.58,33.75,1266863,4377077239.3,2.47,2.44,0.82,1.75
2025-07-01,002475,34.59,34.51,34.76,34.06,781658,2703071305.96,2.03,0.06,0.02,1.08
2025-07-02,002475,34.39,33.72,34.39,33.65,711858,2419827415.61,2.14,-2.29,-0.79,0.98
2025-07-03,002475,33.79,35.57,35.98,33.79,1918363,6774927116.5,6.49,5.49,1.85,2.65
2025-07-04,002475,35.42,35.09,35.47,35.05,863846,3057264304.36,1.18,-1.35,-0.48,1.19
2025-07-07,002475,35.08,34.55,35.08,34.05,883633,3056920477.91,2.94,-1.54,-0.54,1.22
2025-07-08,002475,34.4,35.16,35.27,34.39,885172,3118524498.05,2.55,1.77,0.61,1.22
2025-07-09,002475,35.19,35.1,35.75,34.92,844987,2998487616.72,2.36,-0.17,-0.06,1.17
2025-07-10,002475,35.0,35.56,35.79,34.93,837024,2982205575.83,2.45,1.31,0.46,1.16
2025-07-11,002475,35.68,35.56,35.8,35.21,802635,2870070346.82,1.66,0.0,0.0,1.11
2025-07-14,002475,35.58,35.36,35.67,34.91,506331,1789863007.19,2.14,-0.56,-0.2,0.7
2025-07-15,002475,35.4,36.78,36.9,35.34,1455287,5279131620.05,4.41,4.02,1.42,2.01
2025-07-16,002475,36.61,37.05,37.69,36.5,1186525,4422970731.63,3.24,0.73,0.27,1.64
2025-07-17,002475,37.0,39.4,39.62,36.89,1694453,6562532357.79,7.37,6.34,2.35,2.34
2025-07-18,002475,39.35,38.73,39.83,38.54,1359441,5315102284.87,3.27,-1.7,-0.67,1.88
2025-07-21,002475,38.75,38.66,38.98,37.82,1026899,3932374605.48,3.0,-0.18,-0.07,1.42
2025-07-22,002475,38.19,38.09,38.45,37.78,914188,3481265539.51,1.73,-1.47,-0.57,1.26
2025-07-23,002475,37.91,37.96,38.5,37.68,682219,2601928802.81,2.15,-0.34,-0.13,0.94
2025-07-24,002475,37.8,37.87,38.0,37.3,980315,3684466150.11,1.84,-0.24,-0.09,1.35
2025-07-25,002475,37.89,38.33,38.55,37.79,819627,3137604861.65,2.01,1.21,0.46,1.13
2025-07-28,002475,38.4,37.76,38.47,37.41,937408,3540657758.92,2.77,-1.49,-0.57,1.29
2025-07-29,002475,37.55,37.57,37.61,36.83,952940,3548773907.17,2.07,-0.5,-0.19,1.32
2025-07-30,002475,37.3,37.74,38.4,36.91,924273,3487636330.08,3.97,0.45,0.17,1.28
2025-07-31,002475,37.43,36.63,38.0,36.46,1006222,3740230940.93,4.08,-2.94,-1.11,1.39
2025-08-01,002475,36.72,36.64,37.37,36.28,750004,2757967414.28,2.98,0.03,0.01,1.04
2025-08-04,002475,36.12,36.24,36.39,35.8,802426,2891254070.48,1.61,-1.09,-0.4,1.11
2025-08-05,002475,36.38,36.47,36.61,36.13,568648,2069672758.9,1.32,0.63,0.23,0.79
2025-08-06,002475,36.38,36.21,36.38,35.88,639854,2310885965.65,1.37,-0.71,-0.26,0.88
2025-08-07,002475,38.0,37.02,38.66,37.0,1831705,6922956075.74,4.58,2.24,0.81,2.53
2025-08-08,002475,37.0,36.44,37.0,36.43,742804,2722198489.37,1.54,-1.57,-0.58,1.03
2025-08-11,002475,36.49,38.01,38.2,36.49,1414797,5351015629.5,4.69,4.31,1.57,1.95
2025-08-12,002475,37.96,38.17,38.62,37.74,764526,2921966269.09,2.32,0.42,0.16,1.06
2025-08-13,002475,38.34,38.35,38.98,37.82,1058070,4068295553.64,3.04,0.47,0.18,1.46
2025-08-14,002475,38.5,38.48,39.05,38.21,979235,3779698853.45,2.19,0.34,0.13,1.35
2025-08-15,002475,38.1,38.59,38.82,37.98,874170,3363990014.38,2.18,0.29,0.11,1.21
2025-08-18,002475,38.6,39.59,40.36,38.29,1538959,6098343355.45,5.36,2.59,1.0,2.13
2025-08-19,002475,39.6,39.1,39.75,38.61,1088496,4259042373.05,2.88,-1.24,-0.49,1.5
2025-08-20,002475,38.99,40.05,40.75,38.22,1327847,5282232776.27,6.47,2.43,0.95,1.83
2025-08-21,002475,40.1,42.19,42.43,39.81,2006844,8301490958.09,6.54,5.34,2.14,2.77
2025-08-22,002475,41.46,42.7,42.88,41.33,1401673,5900362776.11,3.67,1.21,0.51,1.94
2025-08-25,002475,43.38,42.95,44.29,42.13,1523545,6570702103.87,5.06,0.59,0.25,2.1
2025-08-26,002475,43.2,45.6,46.8,43.2,2223220,10000629712.32,8.38,6.17,2.65,3.07
2025-08-27,002475,45.02,44.98,47.17,44.9,2009690,9278340405.3,4.98,-1.36,-0.62,2.78
2025-08-28,002475,44.99,46.1,46.1,44.35,1653241,7484800173.91,3.89,2.49,1.12,2.28
2025-08-29,002475,46.09,45.98,47.36,45.17,1730294,7971168565.5,4.75,-0.26,-0.12,2.39
2025-09-01,002475,46.1,45.27,46.8,44.9,1406210,6401671200.62,4.13,-1.54,-0.71,1.94
2025-09-02,002475,45.08,43.8,45.59,43.5,1480183,6557335183.89,4.62,-3.25,-1.47,2.04
2025-09-03,002475,44.01,43.22,44.43,42.99,1008899,4402641695.16,3.29,-1.32,-0.58,1.39
2025-09-04,002475,43.71,44.39,45.69,43.5,2006377,8941490726.86,5.07,2.71,1.17,2.77
2025-09-05,002475,44.36,47.2,47.2,43.7,2281915,10489291675.56,7.88,6.33,2.81,3.15
2025-09-08,002475,49.09,49.75,51.92,48.78,2891255,14557101683.63,6.65,5.4,2.55,3.99
2025-09-09,002475,49.78,47.71,50.75,47.48,1881293,9103502527.69,6.57,-4.1,-2.04,2.6
2025-09-10,002475,46.28,48.09,48.97,45.82,2018773,9549391987.4,6.6,0.8,0.38,2.79
2025-09-11,002475,47.2,52.9,52.9,46.51,2842144,14306453448.3,13.29,10.0,4.81,3.93
2025-09-12,002475,54.2,52.71,55.66,52.46,4258492,23093057572.31,6.05,-0.36,-0.19,5.88
2025-09-15,002475,52.14,52.74,54.23,52.07,2494998,13237384440.3,4.1,0.06,0.03,3.45
2025-09-16,002475,52.66,52.39,54.2,52.15,2003490,10610989503.32,3.89,-0.66,-0.35,2.77
2025-09-17,002475,52.63,52.01,52.99,51.5,1949552,10192389841.67,2.84,-0.73,-0.38,2.69
2025-09-18,002475,51.5,53.11,54.94,51.1,3155362,16692440412.28,7.38,2.11,1.1,4.36
2025-09-19,002475,54.31,55.41,57.91,54.03,3197040,17827566857.06,7.31,4.33,2.3,4.42
2025-09-22,002475,60.95,60.95,60.95,60.13,902794,5501600824.85,1.48,10.0,5.54,1.25
2025-09-23,002475,67.05,65.7,67.05,63.66,5541239,36353840907.96,5.56,7.79,4.75,7.65
2025-09-24,002475,64.23,70.2,72.2,63.7,4516356,29906689611.36,12.94,6.85,4.5,6.24
2025-09-25,002475,69.8,68.74,71.58,68.2,3317715,22988862614.8,4.81,-2.08,-1.46,4.58
2025-09-26,002475,68.72,64.25,68.78,64.16,3320909,21965504720.0,6.72,-6.53,-4.49,4.59
2025-09-29,002475,64.25,64.8,65.36,62.68,2628525,16918393241.98,4.17,0.86,0.55,3.63
2025-09-30,002475,65.4,64.69,66.38,63.76,2295291,14884453178.74,4.04,-0.17,-0.11,3.16
2025-10-09,002475,63.84,65.3,66.15,63.36,2616510,17046509786.28,4.31,0.94,0.61,3.6
2025-10-10,002475,64.5,60.8,64.95,60.21,2609551,16258524771.09,7.26,-6.89,-4.5,3.59
2025-10-13,002475,55.12,57.75,58.37,55.12,2672903,15306475401.06,5.35,-5.02,-3.05,3.68
2025-10-14,002475,58.8,55.01,59.97,54.55,2485991,14241316173.45,9.39,-4.74,-2.74,3.42
2025-10-15,002475,55.04,58.2,58.38,53.88,2425274,13673494568.74,8.18,5.8,3.19,3.34
2025-10-16,002475,58.04,59.2,61.6,57.73,2563255,15334036992.44,6.65,1.72,1.0,3.53
2025-10-17,002475,59.25,55.49,59.25,55.4,1792402,10165620025.18,6.5,-6.27,-3.71,2.47
